full.filename.txt,ObjectID,Name,COUNTRY,YEAR,EVENTTYPE,INTERNALEVENTNUM,SOURCE,TRANSLATOR,PUBLISHER,PUBLISHER_LOCATION,COPYRIGHT,no.text,not.in.chronology,duplicated,language,not.available.in.english,filename,size
Haiti_19462EnglishPrivate_424.txt,424,Haiti's Constitution of 1946.2,Haiti,1946.2,new,496,HeinOnline - Constitutions of Nations,"Mooney, Patricia","William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_19462EnglishPrivate_424.txt,63589
Haiti_1950EnglishPrivate_425.txt,425,Haiti's Constitution of 1950,Haiti,1950,new,498,Constitutions of Nations,Not Specified,Martinus Nijhoff,The Hague,1956,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1950EnglishPrivate_425.txt,64540
Haiti_1957SpanishPrivate_2859.txt,2859,Haiti's Constitution of 1957,Haiti,1957,new,499,Las constituciones vigentes,Not Specified,Editorial Perrot,Argentina,1961,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1957SpanishPrivate_2859.txt,104593
Haiti_1958FrenchPrivate_9935.txt,9935,1958 Amendment to Haiti's Constitution of 1957,Haiti,1958,amendment,3595,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,French,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1958FrenchPrivate_9935.txt,15492
Haiti_1964EnglishPrivate_7806.txt,7806,Haiti's Constitution of 1964,Haiti,1964,new,500,Constitution of Haiti 1964,Not Specified,Pan American Union,"Washington, D.C.",1968,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1964EnglishPrivate_7806.txt,80568
Haiti_1971EnglishPrivate_426.txt,426,Haiti's Constitution of 1964 with Amendments through 1971,Haiti,1971,amendment,1581,Constitutions of the Countries of the World,"Campbell, Sarah J.","Oceana Publications, Inc.",Dobbs Ferry,1973,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1971EnglishPrivate_426.txt,159988
Haiti_1983EnglishPrivate_427.txt,427,Haiti's Constitution of 1983,Haiti,1983,new,501,Constitutions of the Countries of the World,Not Specified,"Oceana Publications, Inc.",Dobbs Ferry,1984,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1983EnglishPrivate_427.txt,158982
Haiti_1983FrenchPrivate_11344.txt,11344,Haiti's Constitution of 1983,Haiti,1983,new,501,http://www.llmcdigital.org/docdisplay.aspx?textid=39277448,Not Applicable,Presses Nationales d'Haiti,Not Specified,1983,FALSE,FALSE,TRUE,French,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1983FrenchPrivate_11344.txt,159753
Haiti_1985FrenchPrivate_9936.txt,9936,1985 Amendment to Haiti's Constitution of 1983,Haiti,1985,amendment,3596,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,French,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1985FrenchPrivate_9936.txt,99817
Haiti_1987_10560.txt,10560,Haiti's Constitution of 1987 ,Haiti,1987,new,502,http://www.unhcr.org/cgi- bin/texis/vtx/refworld/rwmain?page=country&docid=3ae6b54 2c&skip=0&category=LEGAL&coi=HTI&rid=4562 d94e2&querysi=constitution&searchin=title&display= 10&sort=date,Not Specified,"REFWORLD, THE OFFICE OF THE UNITED NATIONS HIGH COMMISSIONER FOR REFUGEES",Geneva,2009,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1987_10560.txt,122629
Haiti_1987EnglishPrivate_428.txt,428,Haiti's Constitution of 1987,Haiti,1987,new,502,Constitutions of the Countries of the World,Not Specified,"Oceana Publications, Inc.",Dobbs Ferry,2006,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_1987EnglishPrivate_428.txt,114320
Haiti_2012EnglishPrivate_11762.txt,11762,2012 Amendment to Haiti's Constitution of 1987,Haiti,2012,amendment,3944,"HeinOnline, World Constitutions Illustrated","del Carmen Gress, Maria and Jefri J. Ruchti","William S. Hein & Co., Inc.",Buffalo,2012,FALSE,TRUE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_2012EnglishPrivate_11762.txt,46150
Haiti_2012EnglishPrivate_12002.txt,12002,Haiti's Constitution of 1987 with Amendments through 2012,Haiti,2012,amendment,3944,"HeinOnline, World Constitutions Illustrated","del Carmen Gress, Maria and Jefri J. Ruchti","William S. Hein & Co., Inc.",Buffalo,2012,FALSE,TRUE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Haiti_2012EnglishPrivate_12002.txt,140298
Hanover_1819GermanPrivate_11575.txt,11575,Hanover's Constitution of 1819,Hanover,1819,new,3209,http://www.verfassungen.de/de/nds/hannover/hannover19.htm,Not Applicable,Verfassungen der Welt,Not Specified,2001,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Hanover_1819GermanPrivate_11575.txt,11200
Hanover_1833GermanPrivate_11576.txt,11576,Hanover's Constitution of 1833,Hanover,1833,new,3210,http://www.verfassungen.de/de/nds/hannover/hannover33-index.htm,Not Applicable,Verfassungen der Welt,Not Specified,2001,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Hanover_1833GermanPrivate_11576.txt,105484
Hanover_1840GermanPrivate_11577.txt,11577,Hanover's Constitution of 1840,Hanover,1840,new,3212,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Hanover_1840GermanPrivate_11577.txt,149116
Hanover_1848GermanPrivate_11649.txt,11649,Hanover's Constitution of 1848,Hanover,1848,new,3213,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Hanover_1848GermanPrivate_11649.txt,208906
HesseDarmstadtDucal_1820GermanPrivate_11578.txt,11578,Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1820,new,3248,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1820GermanPrivate_11578.txt,153306
HesseDarmstadtDucal_1821GermanPrivate_11644.txt,11644,1821 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1821,amendment,3249,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1821GermanPrivate_11644.txt,3978
HesseDarmstadtDucal_1842GermanPrivate_11645.txt,11645,1842 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1842,amendment,3250,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1842GermanPrivate_11645.txt,8761
HesseDarmstadtDucal_1848GermanPrivate_11646.txt,11646,1848 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1848,amendment,3251,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1848GermanPrivate_11646.txt,3734
HesseDarmstadtDucal_1849GermanPrivate_11647.txt,11647,1849 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1849,amendment,2381,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part III (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1849GermanPrivate_11647.txt,49134
HesseDarmstadtDucal_1856GermanPrivate_9937.txt,9937,1856 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1856,amendment,2382,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1856GermanPrivate_9937.txt,77128
HesseDarmstadtDucal_1858GermanPrivate_9938.txt,9938,1858 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1858,amendment,2383,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1858GermanPrivate_9938.txt,53730
HesseDarmstadtDucal_1862GermanPrivate_9939.txt,9939,1862 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1862,amendment,2384,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1862GermanPrivate_9939.txt,8186
HesseDarmstadtDucal_1865GermanPrivate_9940.txt,9940,1865 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1865,amendment,2385,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1865GermanPrivate_9940.txt,5438
HesseDarmstadtDucal_1867GermanPrivate_9941.txt,9941,1867 Amendment to Hesse-Darmstadt (Ducal)'s Constitution of 1820,Hesse-Darmstadt (Ducal),1867,amendment,2386,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,TRUE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseDarmstadtDucal_1867GermanPrivate_9941.txt,115
HesseKasselElectoral_1831GermanPrivate_11579.txt,11579,Hesse-Kassel (Electoral)'s Constitution of 1831,Hesse-Kassel (Electoral),1831,new,3245,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part IV (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseKasselElectoral_1831GermanPrivate_11579.txt,119937
HesseKasselElectoral_1848GermanPrivate_11591.txt,11591,1848 Amendment to Hesse-Kassel (Electoral)'s Constitution of 1831,Hesse-Kassel (Electoral),1848,amendment,3246,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part IV (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseKasselElectoral_1848GermanPrivate_11591.txt,4136
HesseKasselElectoral_1849GermanPrivate_11592.txt,11592,1849 Amendment to Hesse-Kassel (Electoral)'s Constitution of 1831,Hesse-Kassel (Electoral),1849,amendment,3247,"Constitutions of the World from the late 18th Century to the Middle of the 19th Century, Vol. 3, Part IV (http://www.degruyter.com)",Not Applicable,K.G. Saur,Munich,2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseKasselElectoral_1849GermanPrivate_11592.txt,21319
HesseKasselElectoral_1852GermanPrivate_9942.txt,9942,Hesse-Kassel (Electoral)'s Constitution of 1852,Hesse-Kassel (Electoral),1852,new,2388,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,German,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/HesseKasselElectoral_1852GermanPrivate_9942.txt,48229
Honduras_1825SpanishPrivate_11377.txt,11377,Honduras's Constitution of 1825,Honduras,1825,new,3168,http://www.mp.hn/Biblioteca/constituciones/1825.htm,Not Specified,Ministerio Publico de Honduras,Not Specified,2011,FALSE,TRUE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1825SpanishPrivate_11377.txt,33210
Honduras_1831SpanishPrivate_11378.txt,11378,Honduras's Constitution of 1831,Honduras,1831,new,3684,http://www.mp.hn/Biblioteca/constituciones/1831.htm,Not Specified,Ministerio Publico de Honduras,Not Specified,2011,FALSE,TRUE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1831SpanishPrivate_11378.txt,43636
Honduras_1839EnglishPrivate_10854.txt,10854,Honduras's Constitution of 1839,Honduras,1839,new,3169,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,TRUE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1839EnglishPrivate_10854.txt,47018
Honduras_1848EnglishPrivate_10855.txt,10855,Honduras's Constitution of 1848,Honduras,1848,new,505,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1848EnglishPrivate_10855.txt,60474
Honduras_1848SpanishPrivate_7850.txt,7850,Honduras's Constitution of 1848,Honduras,1848,new,505,http://bib.cervantesvirtual.com/servlet/SirveObras/01371307122384802980035/p0000001.htm#I_1_,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1848SpanishPrivate_7850.txt,52323
Honduras_1865EnglishPrivate_9943.txt,9943,Honduras's Constitution of 1865,Honduras,1865,new,506,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1865EnglishPrivate_9943.txt,56123
Honduras_1865SpanishPrivate_7851.txt,7851,Honduras's Constitution of 1865,Honduras,1865,new,506,http://bib.cervantesvirtual.com/servlet/SirveObras/01478403322625673132268/p0000001.htm#I_1_,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1865SpanishPrivate_7851.txt,48975
Honduras_1873SpanishPrivate_7852.txt,7852,Honduras's Constitution of 1873,Honduras,1873,new,507,http://bib.cervantesvirtual.com/servlet/SirveObras/02449465325133385754491/p0000001.htm#I_1_,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1873SpanishPrivate_7852.txt,54574
Honduras_1880EnglishPrivate_10856.txt,10856,Honduras's Constitution of 1880,Honduras,1880,new,508,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1880EnglishPrivate_10856.txt,45067
Honduras_1880SpanishPrivate_7853.txt,7853,Honduras's Constitution of 1880,Honduras,1880,new,508,http://www.bufeterosa.com/biblioteca/CONSTITUCIONDE1880.pdf,Not Applicable,Bufete Rosa y Asociados,Not Specified,2011,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1880SpanishPrivate_7853.txt,40165
Honduras_1885SpanishPrivate_9944.txt,9944,1885 Amendment to Honduras's Constitution of 1880,Honduras,1885,amendment,3597,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1885SpanishPrivate_9944.txt,8305
Honduras_1891SpanishPrivate_9945.txt,9945,1891 Amendment to Honduras's Constitution of 1880,Honduras,1891,amendment,3598,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1891SpanishPrivate_9945.txt,17300
Honduras_1894EnglishPrivate_10857.txt,10857,Honduras's Constitution of 1894,Honduras,1894,new,509,HeinOnline - The Constitutions of the States at War 1914-1918,"Opisso, Antonio M.","William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1894EnglishPrivate_10857.txt,62912
Honduras_1894SpanishPrivate_7854.txt,7854,Honduras's Constitution of 1894,Honduras,1894,new,509,http://bib.cervantesvirtual.com/servlet/SirveObras/08144174511970573087857/p0000001.htm#I_1_,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1894SpanishPrivate_7854.txt,56097
Honduras_1904EnglishPrivate_429.txt,429,Honduras's Constitution of 1904,Honduras,1904,new,510,American Constitutions,"Ignacio Rodriguez, Jose",Government Printing Office,"Washington, D.C.",1906,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1904EnglishPrivate_429.txt,48126
Honduras_1904EnglishPrivate_9946.txt,9946,Honduras's Constitution of 1904,Honduras,1904,new,510,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1904EnglishPrivate_9946.txt,50979
Honduras_1908SpanishPrivate_9947.txt,9947,Honduras's Constitution of 1908,Honduras,1908,reinstated,511,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1908SpanishPrivate_9947.txt,10328
Honduras_1921SpanishPrivate_11878.txt,11878,Honduras's Constitution of 1921,Honduras,1921,new,512,http://bib.cervantesvirtual.com/servlet/SirveObras/01361619735684616088680/p0000001.htm#I_1_,Not Applicable,Biblioteca Virtual Miguel de Cervantes,Not Specified,2013,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1921SpanishPrivate_11878.txt,110125
Honduras_1924EnglishPrivate_10858.txt,10858,Honduras's Constitution of 1924,Honduras,1924,new,513,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1924EnglishPrivate_10858.txt,74759
Honduras_1924SpanishPrivate_7856.txt,7856,Honduras's Constitution of 1924,Honduras,1924,new,513,http://bib.cervantesvirtual.com/servlet/SirveObras/01361697513462725977802/p0000001.htm#I_1_,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1924SpanishPrivate_7856.txt,69538
Honduras_1929SpanishPrivate_9948.txt,9948,1929 Amendment to Honduras's Constitution of 1924,Honduras,1929,amendment,3599,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1929SpanishPrivate_9948.txt,7393
Honduras_1936EnglishPrivate_430.txt,430,Honduras's Constitution of 1936,Honduras,1936,new,514,HeinOnline - British and Foreign State Papers,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1936EnglishPrivate_430.txt,78470
Honduras_1937SpanishPrivate_9949.txt,9949,1937 Amendment to Honduras's Constitution of 1936,Honduras,1937,amendment,3600,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1937SpanishPrivate_9949.txt,18985
Honduras_1940SpanishPrivate_9950.txt,9950,1940 Amendment to Honduras's Constitution of 1936,Honduras,1940,amendment,3601,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1940SpanishPrivate_9950.txt,17175
Honduras_1942EnglishPrivate_11038.txt,11038,Honduras's Constitution of 1936 with Amendments through 1942,Honduras,1942,amendment,3602,HeinOnline - Peaslee,Not Specified,"William S. Hein & Co., Inc.",Buffalo,2010,FALSE,FALSE,TRUE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1942EnglishPrivate_11038.txt,75914
Honduras_1942SpanishPrivate_9951.txt,9951,1942 Amendment to Honduras's Constitution of 1936,Honduras,1942,amendment,3602,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,TRUE,Spanish,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1942SpanishPrivate_9951.txt,15805
Honduras_1944SpanishPrivate_9952.txt,9952,1944 Amendment to Honduras's Constitution of 1936,Honduras,1944,amendment,3603,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1944SpanishPrivate_9952.txt,8137
Honduras_1951SpanishPrivate_9953.txt,9953,1951 Amendment to Honduras's Constitution of 1936,Honduras,1951,amendment,3604,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1951SpanishPrivate_9953.txt,7714
Honduras_1952SpanishPrivate_9955.txt,9955,1952 Amendment to Honduras's Constitution of 1936,Honduras,1952,amendment,3606,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1952SpanishPrivate_9955.txt,35817
Honduras_1953SpanishPrivate_9956.txt,9956,1953 Amendment to Honduras's Constitution of 1936,Honduras,1953,amendment,2391,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1953SpanishPrivate_9956.txt,12541
Honduras_1954SpanishPrivate_9957.txt,9957,1954 Amendment to Honduras's Constitution of 1936,Honduras,1954,amendment,2392,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1954SpanishPrivate_9957.txt,24693
Honduras_1957EnglishPrivate_431.txt,431,Honduras's Constitution of 1957,Honduras,1957,new,515,Constitutions of the Republic of Honduras 1957,Not Specified,"Legal Division, Department of International Law","Washington, D.C.",1958,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1957EnglishPrivate_431.txt,125695
Honduras_1958SpanishPrivate_9958.txt,9958,1958 Amendment to Honduras's Constitution of 1957,Honduras,1958,amendment,3607,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1958SpanishPrivate_9958.txt,204518
Honduras_1962EnglishPrivate_9959.txt,9959,1962 Amendment to Honduras's Constitution of 1957,Honduras,1962,amendment,3608,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1962EnglishPrivate_9959.txt,2122
Honduras_1963EnglishPrivate_9960.txt,9960,1963 Amendment to Honduras's Constitution of 1957,Honduras,1963,amendment,3609,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,English,FALSE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1963EnglishPrivate_9960.txt,4097
Honduras_1965SpanishPrivate_7855.txt,7855,Honduras's Constitution of 1965,Honduras,1965,new,516,http://bib.cervantesvirtual.com/servlet/SirveObras/04701852311547262977857/p0000001.htm#I_1_,Not Specified,Biblioteca Virtual Miguel de Cervantes,Not Specified,Not Specified,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1965SpanishPrivate_7855.txt,165966
Honduras_1967SpanishPrivate_9961.txt,9961,1967 Amendment to Honduras's Constitution of 1965,Honduras,1967,amendment,3610,Constitutions of the World 1776 to Present,Not Applicable,K.G. Saur Verlag,Munchen,2002-2007,FALSE,FALSE,FALSE,Spanish,TRUE,C:/Users/Marquez family/Dropbox/Downloading Constitutions/ccp/Honduras_1967SpanishPrivate_9961.txt,5067
